gene_callers_id	source	accession	function	e_value
2436	COG20_FUNCTION	COG0506!!!COG4230	Proline dehydrogenase (PutA) (PDB:5KF6)!!!Delta 1-pyrroline-5-carboxylate dehydrogenase (PutA2) (PDB:5KF6)	0
2437	COG20_FUNCTION	COG1522	DNA-binding transcriptional regulator, Lrp family (Lrp) (PDB:1I1G)	7.4e-52
2441	COG20_FUNCTION	COG0104	Adenylosuccinate synthase (PurA) (PDB:1ADE)	4.3e-182
2442	COG20_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20)	4.5e-55
2443	COG20_FUNCTION	COG1404	Serine protease, subtilisin family (AprE) (PDB:1SCJ)	7e-56
2445	COG20_FUNCTION	COG2931	Ca2+-binding protein, RTX toxin-related (PDB:1AF0) (PUBMED:15135544)	4.9e-16
2446	COG20_FUNCTION	COG0287	Prephenate dehydrogenase (TyrA) (PDB:2F1K)	4.3e-10
2447	COG20_FUNCTION	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase (HisC) (PDB:4R2N)	5e-107
2448	COG20_FUNCTION	COG1605	Chorismate mutase (PheA) (PDB:1ECM)	2.4e-18
2449	COG20_FUNCTION	COG2021	Homoserine O-acetyltransferase (MET2) (PDB:2VAT)	1.8e-114
2450	COG20_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins (AraC) (PDB:1BL0)	2e-25
2451	COG20_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)	1e-34
2452	COG20_FUNCTION	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily (RspA) (PDB:1BKH)	1.2e-116
2453	COG20_FUNCTION	COG4689	Acetoacetate decarboxylase (Adc) (PDB:3BGT)	8.5e-109
2454	COG20_FUNCTION	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase (LdhA) (PDB:1DXY)	2.5e-89
2455	COG20_FUNCTION	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway) (YcgM) (PDB:1GTT)	2.1e-113
2456	COG20_FUNCTION	COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain (RbsB) (PDB:1BA2)	7e-143
2457	COG20_FUNCTION	COG1129	ABC-type sugar transport system, ATPase component (MglA)	1.5e-154
2458	COG20_FUNCTION	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component (AraH)	1.7e-88
2459	COG20_FUNCTION	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component (AraH)	7.3e-102
2460	COG20_FUNCTION	COG2186	DNA-binding transcriptional regulator, FadR family (FadR) (PDB:1E2X)	8.3e-50
2461	COG20_FUNCTION	COG0673	Predicted dehydrogenase (MviM) (PDB:3UUW)	7.2e-87
2462	COG20_FUNCTION	COG1082	Sugar phosphate isomerase/epimerase (YcjR) (PDB:3KTC) (PUBMED:30742415)	1.5e-84
2463	COG20_FUNCTION	COG3254	L-rhamnose mutarotase (RhaM) (PDB:1X8D)	2.3e-33
2465	COG20_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein) (AcrA) (PDB:1T5E)	1.2e-104
2466	COG20_FUNCTION	COG4591	ABC-type transport system involved in lipoprotein release, permease component LolC (LolE) (PDB:6F49)	7.6e-131
2467	COG20_FUNCTION	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase (WecE) (PDB:4PIW) (PUBMED:15271350)	2.7e-162
2468	COG20_FUNCTION	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid) (WcaJ) (PDB:5W7L)	2.8e-64
2469	COG20_FUNCTION	COG0463	Glycosyltransferase involved in cell wall bisynthesis (WcaA) (PDB:5MLZ)	8.3e-61
2470	COG20_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase (WcaG) (PDB:2X4G)	5.2e-57
2472	COG20_FUNCTION	COG1089	GDP-D-mannose dehydratase (Gmd) (PDB:1DB3)	1.9e-170
2475	COG20_FUNCTION	COG5489	Uncharacterized conserved protein, DUF736 family	5e-19
2477	COG20_FUNCTION	COG1475	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain (Spo0J) (PDB:1R71)	9.4e-161
2478	COG20_FUNCTION	COG4734	Antirestriction protein ArdA (ArdA) (PDB:2W82)	1.9e-50
2480	COG20_FUNCTION	COG1086!!!COG2148	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC (FlaA1) (PDB:2GN4)!!!Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid) (WcaJ) (PDB:5W7L)	1.2e-145
2481	COG20_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7)	2.3e-75
2482	COG20_FUNCTION	COG1596	Periplasmic protein Wza involved in polysaccharide export, contains SLBB domain of the beta-grasp fold (Wza) (PDB:2J58) (PUBMED:17250770)	1.6e-27
2483	COG20_FUNCTION	COG3206	Exopolysaccharide export protein/domain GumC/Wzc1 (GumC) (PUBMED:15003255;23089617)	1.1e-19
2484	COG20_FUNCTION	COG0841	Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG)	7e-63
2485	COG20_FUNCTION	COG1566	Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO)	1.6e-40
2486	COG20_FUNCTION	COG5383	Uncharacterized metalloenzyme YdcJ, glyoxalase superfamily (YdcJ) (PDB:2RJB)	5.4e-113
2487	COG20_FUNCTION	COG0174	Glutamine synthetase (GlnA) (PDB:1F1H)	9.3e-98
2489	COG20_FUNCTION	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW)	2.7e-73
2490	COG20_FUNCTION	COG0640	DNA-binding transcriptional regulator, ArsR family (ArsR) (PDB:3F6V)	8.6e-19
2493	COG20_FUNCTION	COG3839	ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)	2.2e-14
2494	COG20_FUNCTION	COG3408	Glycogen debranching enzyme (alpha-1,6-glucosidase) (GDB1) (PDB:5D06)	5.3e-153
2495	COG20_FUNCTION	COG0395	ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4)	1.1e-144
2496	COG20_FUNCTION	COG1175	ABC-type sugar transport system, permease component (UgpA) (PDB:3FH6)	6.9e-161
2497	COG20_FUNCTION	COG1132	ABC-type multidrug transport system, ATPase and permease component (MdlB) (PDB:2HYD)	6.5e-113
2498	COG20_FUNCTION	COG1853	FMN reductase RutF, DIM6/NTAB family (RutF) (PDB:1EJE)	2e-33
2499	COG20_FUNCTION	COG3568	Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family (ElsH) (PUBMED:15178340)	9.6e-56
2500	COG20_FUNCTION	COG1670	Protein N-acetyltransferase, RimJ/RimL family (RimL) (PDB:1S7F)	8.6e-08
2501	COG20_FUNCTION	COG0578	Glycerol-3-phosphate dehydrogenase (GlpA) (PDB:2RGH)	1e-50
2502	COG20_FUNCTION	COG1175	ABC-type sugar transport system, permease component (UgpA) (PDB:3FH6)	1e-46
2503	COG20_FUNCTION	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component (UgpB) (PDB:2Z8D)	1.6e-239
2504	COG20_FUNCTION	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family (AdhP) (PDB:5O8Q)	2.9e-168
2505	COG20_FUNCTION	COG3284	Transcriptional regulator DhaR of acetoin/glycerol metabolism (AcoR) (PDB:4LRX)	5.9e-164
2506	COG20_FUNCTION	COG4974	Site-specific recombinase XerD (XerD) (PDB:1A0P)	2.9e-10
2507	COG20_FUNCTION	COG1477	FAD:protein FMN transferase ApbE (ApbE) (PDB:1VRM) (PUBMED:23558683;30154099)	8.7e-73
2508	COG20_FUNCTION	COG0369!!!COG0716!!!COG3182	Flavoprotein (flavin reductase) subunit CysJ of sulfite and N-hydroxylaminopurine reductases (CysJ) (PDB:1YKG) (PUBMED:20118259)!!!Flavodoxin (FldA) (PDB:1AG9)!!!PepSY-associated TM region (PiuB) (PUBMED:15124630)	9e-188
2509	COG20_FUNCTION	COG3656	Predicted periplasmic protein	2e-28
2510	COG20_FUNCTION	COG3658	Cytochrome b subunit of Ni2+-dependent hydrogenase (CytB)	2.8e-52
2511	COG20_FUNCTION	COG5591	Uncharacterized conserved protein	2.5e-13
2512	COG20_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)	4.7e-84
2513	COG20_FUNCTION	COG0642	Signal transduction histidine kinase (BaeS) (PDB:1JOY)	2.7e-78
2514	COG20_FUNCTION	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains (CitB) (PDB:1A04)	3e-38
2515	COG20_FUNCTION	COG2202!!!COG2203!!!COG4585	PAS domain (PAS) (PDB:2MWG)!!!GAF domain (GAF)!!!Signal transduction histidine kinase ComP (ComP) (PDB:4GT8)	3.1e-37
2517	COG20_FUNCTION	COG0395	ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4)	6.5e-14
2518	COG20_FUNCTION	COG0840	Methyl-accepting chemotaxis protein (MCP) (Tar) (PDB:1QU7)	1e-12
2519	COG20_FUNCTION	COG0578	Glycerol-3-phosphate dehydrogenase (GlpA) (PDB:2RGH)	7.3e-203
2520	COG20_FUNCTION	COG3839	ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)	1.7e-144
2521	COG20_FUNCTION	COG3839	ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)	4.9e-147
2522	COG20_FUNCTION	COG1175	ABC-type sugar transport system, permease component (UgpA) (PDB:3FH6)	5.3e-136
2523	COG20_FUNCTION	COG0395	ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4)	1.1e-125
2524	COG20_FUNCTION	COG5477	Predicted small integral membrane protein (PUBMED:15071504)	3.3e-31
2525	COG20_FUNCTION	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component (UgpB) (PDB:2Z8D)	3.1e-273
2526	COG20_FUNCTION	COG0554	Glycerol kinase (GlpK) (PDB:2ZF5)	1.5e-91
2527	COG20_FUNCTION	COG0685	5,10-methylenetetrahydrofolate reductase (MetF) (PDB:1B5T)	1.1e-101
2528	COG20_FUNCTION	COG0640!!!COG2226	DNA-binding transcriptional regulator, ArsR family (ArsR) (PDB:3F6V)!!!Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW)	1.6e-80
2529	COG20_FUNCTION	COG0520	Selenocysteine lyase/Cysteine desulfurase (CsdA) (PDB:4LW2)	4.9e-78
2530	COG20_FUNCTION	COG0642!!!COG2202	Signal transduction histidine kinase (BaeS) (PDB:1JOY)!!!PAS domain (PAS) (PDB:2MWG)	6.4e-76
2531	COG20_FUNCTION	COG0308	Aminopeptidase N, contains DUF3458 domain (PepN) (PDB:6ATK) (PUBMED:24123841)	3.2e-253
2533	COG20_FUNCTION	COG1444	tRNA(Met) C34 N-acetyltransferase TmcA (TmcA) (PDB:2ZPA)	3.2e-36
2534	COG20_FUNCTION	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent (MET17) (PDB:2CTZ)	3.9e-118
2535	COG20_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20)	1.2e-09
2536	COG20_FUNCTION	COG0523	Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family (YejR) (PDB:1NIJ) (PUBMED:19822009;31132310)	5.1e-64
2537	COG20_FUNCTION	COG1393	Arsenate reductase or related protein, glutaredoxin family (ArsC) (PDB:1I9D)	2.3e-21
2538	COG20_FUNCTION	COG0425	Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis) (TusA) (PDB:1DCJ) (PUBMED:23894086)	4.5e-09
2539	COG20_FUNCTION	COG0318	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming) (MenE/FadK) (PDB:5EY9) (PUBMED:25151136;27455459)	3.5e-94
2540	COG20_FUNCTION	COG1220	ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)	2.3e-180
2541	COG20_FUNCTION	COG5405	ATP-dependent protease HslVU (ClpYQ), peptidase subunit (HslV) (PDB:5JI3)	3.5e-72
2542	COG20_FUNCTION	COG3453	Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family (PDB:2F46)	6.5e-09
2543	COG20_FUNCTION	COG0131	Imidazoleglycerol phosphate dehydratase HisB (HisB2) (PDB:1RHY)	5.8e-78
2545	COG20_FUNCTION	COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH (HisH) (PDB:1OX4)	1e-67
2546	COG20_FUNCTION	COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase (HisA) (PDB:4U28)	2e-86
2547	COG20_FUNCTION	COG0107	Imidazole glycerol phosphate synthase subunit HisF (HisF) (PDB:1OX4)	1.7e-109
2548	COG20_FUNCTION	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase (LdhA) (PDB:1DXY)	1.6e-11
2549	COG20_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)	2.1e-80
2550	COG20_FUNCTION	COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family (GldA) (PDB:3S99) (PUBMED:20688982)	3.1e-77
2551	COG20_FUNCTION	COG0514	Superfamily II DNA helicase RecQ (RecQ) (PDB:1OYW)	2.8e-210
2552	COG20_FUNCTION	COG0623	Enoyl-[acyl-carrier-protein] reductase FabI (FabI) (PDB:1C14)	4.8e-68
2553	COG20_FUNCTION	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase (FabB) (PDB:2UV8) (PUBMED:21652641)	7.9e-154
2554	COG20_FUNCTION	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase (FabA) (PDB:1MKA)	5.2e-59
2555	COG20_FUNCTION	COG0735	Fe2+ or Zn2+ uptake regulation protein Fur/Zur (Fur) (PDB:1MZB)	3.8e-41
2557	COG20_FUNCTION	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU (SpoU) (PDB:1GZ0)	2e-55
2559	COG20_FUNCTION	COG0529!!!COG2895	Adenylylsulfate kinase or related kinase (CysC) (PDB:2GKS)!!!Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family (CysN) (PDB:1ZUN)	1.7e-197
2560	COG20_FUNCTION	COG1005	NADH:ubiquinone oxidoreductase subunit 1 (chain H) (NuoH) (PDB:6HUM)	2.7e-113
2561	COG20_FUNCTION	COG1034	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G) (NuoG) (PDB:1C4A)	4.1e-235
2562	COG20_FUNCTION	COG1894	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F) (NuoF) (PDB:2FUG)	2.6e-29
2563	COG20_FUNCTION	COG1894	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F) (NuoF) (PDB:2FUG)	3.9e-178
2564	COG20_FUNCTION	COG1905!!!COG3743	NADH:ubiquinone oxidoreductase 24 kD subunit (chain E) (NuoE) (PDB:5XF9)!!!Predicted 5' DNA nuclease, flap endonuclease-1-like, helix-3-turn-helix (H3TH) domain (H3TH)	4.5e-64
2565	COG20_FUNCTION	COG1175	ABC-type sugar transport system, permease component (UgpA) (PDB:3FH6)	1.6e-92
2566	COG20_FUNCTION	COG0395	ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4)	3.9e-121
2567	COG20_FUNCTION	COG3839	ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)	4.7e-129
2568	COG20_FUNCTION	COG0673	Predicted dehydrogenase (MviM) (PDB:3UUW)	3.4e-126
2569	COG20_FUNCTION	COG0673	Predicted dehydrogenase (MviM) (PDB:3UUW)	6.6e-104
2570	COG20_FUNCTION	COG2358	TRAP-type uncharacterized transport system, periplasmic component (Imp) (PDB:1US4)	2.4e-108
2571	COG20_FUNCTION	COG4666	TRAP-type uncharacterized transport system, fused permease components	2.4e-197
2572	COG20_FUNCTION	COG1272	Predicted membrane channel-forming protein YqfA, hemolysin III family (YqfA) (PDB:3WXV)	3.4e-39
2574	COG20_FUNCTION	COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit (RpoA) (PDB:4KN7)	3.3e-19
2575	COG20_FUNCTION	COG0203	Ribosomal protein L17 (RplQ) (PDB:1GD8)	6.1e-53
2576	COG20_FUNCTION	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain (DegQ) (PDB:2HGA) (PUBMED:29686141)	4.7e-126
2577	COG20_FUNCTION	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase) (RarA) (PDB:3PVS)	1.6e-144
2578	COG20_FUNCTION	COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation (CrcB) (PDB:5A40)	1.5e-21
2579	COG20_FUNCTION	COG0564	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific (RluA) (PDB:2I82)	6.6e-11
2580	COG20_FUNCTION	COG1846	DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)	7.7e-38
2581	COG20_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20)	9.2e-67
2582	COG20_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)	3e-33
2583	COG20_FUNCTION	COG2814	Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)	7e-86
2587	COG20_FUNCTION	COG1131	ABC-type multidrug transport system, ATPase component (CcmA) (PDB:5DO7)	1e-99
2588	COG20_FUNCTION	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)	2.7e-55
2590	COG20_FUNCTION	COG2917	Intracellular septation protein A (YciB)	1.6e-12
2591	COG20_FUNCTION	COG3938	Proline racemase/hydroxyproline epimerase (PrdF) (PDB:1TM0) (PUBMED:17849014)	1.1e-127
2592	COG20_FUNCTION	COG0329	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase (DapA) (PDB:2R91) (PUBMED:27574185)	3e-105
2593	COG20_FUNCTION	COG1335	Nicotinamidase-related amidase (PncA) (PDB:1ILW)	1.6e-45
2594	COG20_FUNCTION	COG4977	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain (GlxA)	6.1e-64
2595	COG20_FUNCTION	COG4143	ABC-type thiamine transport system, periplasmic component TbpA (TbpA) (PDB:2QRY)	3.3e-24
2596	COG20_FUNCTION	COG0191	Fructose/tagatose bisphosphate aldolase (Fba) (PDB:1B57)	5e-107
2597	COG20_FUNCTION	COG2188	DNA-binding transcriptional regulator, GntR family (MngR) (PDB:2WV0)	9.4e-76
2598	COG20_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)	2.3e-68
2599	COG20_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	4.6e-185
2600	COG20_FUNCTION	COG0518	GMP synthase, glutamine amidotransferase domain (GuaA1) (PDB:4WIM)	1e-52
2601	COG20_FUNCTION	COG1177	ABC-type spermidine/putrescine transport system, permease component II (PotC)	2.5e-111
2602	COG20_FUNCTION	COG1176	ABC-type spermidine/putrescine transport system, permease component I (PotB)	7.2e-120
2603	COG20_FUNCTION	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component (PotA) (PDB:1Z47)	5.5e-143
2604	COG20_FUNCTION	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase (IlvD) (PDB:2GP4)	4.3e-186
2605	COG20_FUNCTION	COG0673	Predicted dehydrogenase (MviM) (PDB:3UUW)	3.4e-96
2607	COG20_FUNCTION	COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain (RbsB) (PDB:1BA2)	3.9e-140
2608	COG20_FUNCTION	COG1129	ABC-type sugar transport system, ATPase component (MglA)	1.8e-182
2612	COG20_FUNCTION	COG2814	Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)	1.6e-29
2613	COG20_FUNCTION	COG0534	Na+-driven multidrug efflux pump, DinF/NorM/MATE family (NorM) (PDB:3VVN) (PUBMED:29915058)	1.9e-119
2614	COG20_FUNCTION	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)	2.6e-09
2616	COG20_FUNCTION	COG0346	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family (GloA) (PDB:3R4Q) (PUBMED:11830595)	2.9e-44
2617	COG20_FUNCTION	COG0488	ATPase components of ABC transporters with duplicated ATPase domains (Uup) (PDB:5ZXD)	4.8e-112
2618	COG20_FUNCTION	COG0572	Uridine kinase (Udk) (PDB:5B3F)	1.3e-10
2619	COG20_FUNCTION	COG0665	Glycine/D-amino acid oxidase (deaminating) (DadA) (PDB:3AWI)	3.9e-82
2620	COG20_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	4.5e-199
2621	COG20_FUNCTION	COG1164	Oligoendopeptidase F (PepF) (PDB:3CE2)	1.1e-146
2622	COG20_FUNCTION	COG2045	Phosphosulfolactate phosphohydrolase or related enzyme (ComB) (PDB:1VR0)	1.8e-47
2624	COG20_FUNCTION	COG0571	dsRNA-specific ribonuclease (Rnc) (PDB:1DI2)	4.3e-30
2625	COG20_FUNCTION	COG0681	Signal peptidase I (LepB) (PDB:1B12) (PUBMED:1925027)	4.9e-69
2626	COG20_FUNCTION	COG3038	Cytochrome b561 (CybB) (PDB:5OC0)	1.8e-28
2627	COG20_FUNCTION	COG2353	Polyisoprenoid-binding periplasmic protein YceI (YceI) (PDB:1WUB) (PUBMED:15741337;20236316)	7.1e-33
2628	COG20_FUNCTION	COG0352	Thiamine monophosphate synthase (ThiE) (PDB:1G4T) (PUBMED:19060138)	7.3e-22
2629	COG20_FUNCTION	COG1262	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain (YfmG) (PDB:2AFT)	7.2e-63
2630	COG20_FUNCTION	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA) (SufI) (PDB:2YXV)	6.7e-136
2631	COG20_FUNCTION	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family (PpiB) (PDB:4DGD)	3.2e-55
2632	COG20_FUNCTION	COG0673	Predicted dehydrogenase (MviM) (PDB:3UUW)	1.9e-182
2633	COG20_FUNCTION	COG1609	DNA-binding transcriptional regulator, LacI/PurR family (PurR) (PDB:1BDH)	1.9e-98
2634	COG20_FUNCTION	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component (AraH)	1.3e-114
2635	COG20_FUNCTION	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component (AraH)	3.8e-33
2636	COG20_FUNCTION	COG0013	Alanyl-tRNA synthetase (AlaS) (PDB:2ZZE)	4.1e-26
2637	COG20_FUNCTION	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases (Crp) (PDB:1FT9)	2.2e-84
2638	COG20_FUNCTION	COG0584	Glycerophosphoryl diester phosphodiesterase (UgpQ) (PDB:1O1Z)	2.7e-88
2639	COG20_FUNCTION	COG0414	Panthothenate synthetase (PanC) (PDB:1DIN) (PUBMED:17968677)	6.4e-76
2640	COG20_FUNCTION	COG0413	Ketopantoate hydroxymethyltransferase (PanB) (PDB:3VAV)	3.1e-77
2642	COG20_FUNCTION	COG0538	Isocitrate dehydrogenase (Icd) (PDB:1IDD)	3.6e-199
2643	COG20_FUNCTION	COG0584	Glycerophosphoryl diester phosphodiesterase (UgpQ) (PDB:1O1Z)	7.4e-108
2644	COG20_FUNCTION	COG0565	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase (TrmJ) (PDB:3ONP)	6e-76
2645	COG20_FUNCTION	COG0796	Glutamate racemase (MurI) (PDB:1B73)	1.9e-47
2646	COG20_FUNCTION	COG0394	Protein-tyrosine-phosphatase (Wzb) (PDB:4D74) (PUBMED:26641313)	4.5e-36
2647	COG20_FUNCTION	COG0522	Ribosomal protein S4 or related protein (RpsD) (PDB:4V4H)	1.3e-88
2648	COG20_FUNCTION	COG2931	Ca2+-binding protein, RTX toxin-related (PDB:1AF0) (PUBMED:15135544)	2.1e-07
2650	COG20_FUNCTION	COG0278	Glutaredoxin-related protein (GrxD) (PDB:1YKA)	8.3e-37
2651	COG20_FUNCTION	COG0271	DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation (BolA) (PDB:2DHM) (PUBMED:19111750;2569159)	3.6e-23
2652	COG20_FUNCTION	COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain (PurL1) (PDB:3VIU)	4.6e-285
2653	COG20_FUNCTION	COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain (PurL2) (PDB:1T3T)	3.5e-82
2654	COG20_FUNCTION	COG1828	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS subunit (PurS) (PDB:1GTD)	3.5e-21
2655	COG20_FUNCTION	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase (PurC) (PDB:1A48)	3.5e-102
2656	COG20_FUNCTION	COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component (ZnuC)	1e-72
2657	COG20_FUNCTION	COG1108	ABC-type Mn2+/Zn2+ transport system, permease component (ZnuB)	2.8e-100
2658	COG20_FUNCTION	COG1108	ABC-type Mn2+/Zn2+ transport system, permease component (ZnuB)	4.6e-92
2659	COG20_FUNCTION	COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif (YciW) (PDB:1GU9)	8.1e-67
